"Date","Surveyor","Camera_Number","MAX_depth_ft","Site","Area_surveyed_m2","AGLO_size_cm","AGLO_partial_mortality","AGLO_Bleaching","ICRA_size_cm","ICRA_partial_mortality","ICRA_Bleaching","First10m_YN","Notes","Sheet_Name","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","Lat","Long","Year"
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","50.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","75.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,33,"TUT-109",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","30.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","80.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","80.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-076",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.283504,-170.631611,2025
2025-02-12,"KT",3,25,"TUT-204",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.29099,-170.560818,2025
2025-02-12,"KT",3,25,"TUT-204",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.29099,-170.560818,2025
2025-02-12,"KT",3,25,"TUT-204",60,"NA","NA","NA","NA","3.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.29099,-170.560818,2025
2025-02-13,"KT",3,25,"TUT-205",60,"20.0","10.0","NA","NA","NA","NA","NA","B+B","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.320028,-170.695249,2025
2025-02-13,"KT",3,35,"TUT-104",60,"30.0","10.0","NA","NA","NA","NA","NA","Classic but check growing edge","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.316648,-170.65397,2025
2025-02-13,"KT",3,25,"TUT-095",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.276917,-170.625248,2025
2025-02-13,"KT",3,25,"TUT-095",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.276917,-170.625248,2025
2025-02-13,"KT",3,25,"TUT-095",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.276917,-170.625248,2025
2025-02-13,"KT",3,25,"TUT-095",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.276917,-170.625248,2025
2025-02-14,"KT",3,30,"TUT-208",60,"50.0","10.0","NA","NA","NA","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.348332,-170.725342,2025
2025-02-14,"KT",3,34,"TUT-074",60,"50.0","20.0","NA","NA","NA","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.360978,-170.736214,2025
2025-02-14,"KT",3,34,"TUT-074",60,"50.0","10.0","NA","NA","NA","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.360978,-170.736214,2025
2025-02-14,"KT",3,25,"TUT-206",60,"30.0","0.0","NA","NA","NA","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.316944,-170.69317,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","30.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","40.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","50.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","25.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","90.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","90.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-02-14,"KT",3,25,"TUT-091",60,"NA","NA","NA","NA","25.0","NA","NA",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.278903,-170.586065,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","35.0","5.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","45.0","95.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","15.0","5.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","10.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","75.0","80.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","15.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","30.0","5.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","10.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","55.0","5.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","30.0","70.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","40.0","10.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","10.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","40.0","15.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","10.0","10.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","40.0","10.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","35.0","10.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","80.0","95.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","15.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","15.0","20.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","25.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","20.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","50.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","35.0","15.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","50.0","90.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","40.0","15.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","35.0","15.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-214",60,"NA","NA","NA","15.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"KT",3,30,"TUT-215",60,"40.0","5.0","0.0","30.0","20.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.243735,-170.669372,2025
2025-03-12,"KT",3,30,"TUT-215",60,"40.0","20.0","0.0","NA","NA","NA","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.243735,-170.669372,2025
2025-03-12,"KT",3,30,"TUT-215",60,"30.0","90.0","0.0","NA","NA","NA","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.243735,-170.669372,2025
2025-03-13,"KT",3,30,"TUT-066",60,"23.0","5.0","0.0","NA","NA","NA","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2873,-170.739,2025
2025-03-13,"KT",3,30,"TUT-066",60,"45.0","10.0","0.0","NA","NA","NA","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2873,-170.739,2025
2025-03-13,"KT",3,30,"TUT-066",60,"43.0","10.0","0.0","NA","NA","NA","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2873,-170.739,2025
2025-03-13,"KT",3,30,"TUT-066",60,"40.0","10.0","0.0","NA","NA","NA","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2873,-170.739,2025
2025-03-14,"KT",3,30,"TUT-061",60,"30.0","20.0","0.0","NA","NA","NA","0.0","some weird polyps: funky","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.318564,-170.842093,2025
2025-03-14,"KT",3,30,"TUT-061",60,"30.0","50.0","0.0","NA","NA","NA","0.0","classic","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.318564,-170.842093,2025
2025-03-14,"KT",3,30,"TUT-061",60,"7.0","0.0","0.0","NA","NA","NA","0.0","BB","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.318564,-170.842093,2025
2025-03-14,"KT",3,30,"TUT-216",60,"90.0","0.0","0.0","10.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"35.0","20.0","0.0","25.0","5.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"95.0","20.0","0.0","25.0","70.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"27.0","5.0","0.0","10.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"10.0","0.0","0.0","35.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"10.0","5.0","0.0","50.0","95.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"15.0","0.0","0.0","35.0","50.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","12.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","53.0","30.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","15.0","50.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","35.0","20.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","13.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","10.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","80.0","97.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","18.0","0.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","48.0","80.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","25.0","0.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","45.0","50.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","30.0","50.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","12.0","0.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","70.0","29.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","20.0","0.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","30.0","5.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","50.0","50.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","30.0","90.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","30.0","5.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
2025-03-14,"KT",3,30,"TUT-216",60,"NA","NA","NA","40.0","95.0","0.0","0.0",NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329052,-170.831801,2025
